"id","nombre","barrio","latitud","longitud","tipo_propiedad","capacidad","banos","bano_compartido","dormitorios","camas","precio","noches_minimas","noches_maximas","disponible","disponibilidad_30","disponibilidad_60","disponibilidad_90","disponibilidad_365","n_reviews","n_reviews_u30d","puntuacion_reviews_general","puntuacion_reviews_precision","puntuacion_reviews_limpieza","puntuacion_reviews_checkin","puntuacion_reviews_comunicacion","puntuacion_reviews_localizacion","puntuacion_reviews_valor"
273229,"Rental unit in Barcelona · ★4.63 · 1 bedroom · 1 bed · 1 bath","Eixample",41,2,"Entire home/apt",2,1,FALSE,1,1,124,7,1125,TRUE,6,14,14,262,163,1,4,4,4,4,4,4,4
456333,"Rental unit in Barcelona · ★4.90 · 1 bedroom · 1 bed · 1.5 baths","Eixample",41,2,"Private room",2,1,FALSE,2,1,28,1,30,TRUE,0,0,0,0,43,0,4,4,4,4,4,4,4
457195,"Rental unit in Barcelona · ★4.59 · 3 bedrooms · 3 beds · 2 baths","Eixample",41,2,"Entire home/apt",6,2,FALSE,3,3,279,2,365,TRUE,11,41,71,219,68,0,4,4,4,4,4,4,4
531697,"Rental unit in Barcelona · ★4.33 · 2 bedrooms · 2 beds · 1 bath","Ciutat Vella",41,2,"Entire home/apt",3,1,FALSE,2,2,75,32,1125,TRUE,29,59,89,364,3,0,4,4,4,5,5,4,4
462062,"Bed and breakfast in Barcelona · ★4.85 · 1 bedroom · 1 bed · 1 shared bath","Eixample",41,2,"Private room",1,1,TRUE,2,1,82,3,1125,TRUE,0,0,0,0,148,0,4,4,4,4,4,4,4
468912,"Rental unit in Barcelona · ★4.75 · 1 bedroom · 1 bed · 2 baths","Gràcia",41,2,"Private room",2,2,FALSE,2,1,65,2,5,TRUE,0,9,25,257,132,0,4,4,4,4,4,4,4
273932,"Rental unit in Barcelona · ★4.69 · 2 bedrooms · 2 beds · 2 baths","Eixample",41,2,"Entire home/apt",4,2,FALSE,2,2,187,3,365,TRUE,2,5,17,41,258,2,4,4,4,4,4,4,4
534410,"Loft in Barcelona · ★4.73 · 1 bedroom · 1 bed · 1 bath","Eixample",41,2,"Entire home/apt",2,1,FALSE,1,1,266,5,30,TRUE,0,5,26,295,183,1,4,4,4,4,4,4,4
274156,"Rental unit in Barcelona · 2 bedrooms · 5 beds · 1 bath","Sants-Montjuïc",41,2,"Entire home/apt",6,1,FALSE,2,5,170,1,365,TRUE,30,60,90,365,2,0,3,4,3,5,5,4,3
274221,"Rental unit in Barcelona · ★4.18 · 2 bedrooms · 5 beds · 1 bath","Ciutat Vella",41,2,"Entire home/apt",5,1,FALSE,2,5,233,1,365,TRUE,30,60,90,365,13,0,4,4,4,4,4,4,4
469157,"Rental unit in Barcelona · ★4.47 · 2 bedrooms · 3 beds · 2 baths","Ciutat Vella",41,2,"Entire home/apt",4,2,FALSE,2,3,170,31,1125,TRUE,28,29,47,322,32,1,4,4,3,4,4,4,4
469177,"Rental unit in Barcelona · ★4.51 · 4 bedrooms · 4 beds · 2 baths","Sants-Montjuïc",41,2,"Entire home/apt",8,2,FALSE,4,4,200,3,1124,TRUE,3,8,30,50,276,3,4,4,4,4,4,4,4
534550,"Rental unit in Barcelona · ★4.95 · 3 bedrooms · 8 beds · 2 baths","Eixample",41,2,"Entire home/apt",9,2,FALSE,3,8,298,3,90,TRUE,1,11,31,296,448,15,4,4,4,4,4,4,4
469710,"Loft in Barcelona · ★4.68 · 1 bedroom · 2 beds · 1 bath","Eixample",41,2,"Entire home/apt",2,1,FALSE,1,2,142,2,8,TRUE,8,13,23,101,141,1,4,4,4,4,4,4,4
472062,"Rental unit in Barcelona · ★4.84 · 2 bedrooms · 3 beds · 1 bath","Gràcia",41,2,"Entire home/apt",4,1,FALSE,2,3,254,5,1125,TRUE,1,11,41,68,70,0,4,4,4,4,4,4,4
275336,"Condo in Barcelona · ★4.67 · 3 bedrooms · 4 beds · 2 baths","Eixample",41,2,"Entire home/apt",6,2,FALSE,3,4,198,1,1125,TRUE,8,24,27,296,127,3,4,4,4,4,4,4,4
536440,"Condo in Barcelona · ★4.79 · 1 bedroom · 1 bed · 1 private bath","Horta-Guinardó",41,2,"Private room",1,1,FALSE,2,1,30,31,120,TRUE,2,2,2,2,47,0,4,4,4,4,4,4,4
275346,"Condo in Barcelona · ★4.76 · 3 bedrooms · 6 beds · 2 baths","Sarrià-Sant Gervasi",41,2,"Entire home/apt",6,2,FALSE,3,6,322,1,1125,TRUE,0,0,0,237,76,1,4,4,4,4,4,4,4
473395,"Rental unit in Barcelona · ★4.84 · 2 bedrooms · 3 beds · 2 baths","Sarrià-Sant Gervasi",41,2,"Entire home/apt",4,2,FALSE,2,3,270,4,365,TRUE,0,4,34,309,69,2,4,4,4,4,5,4,4
537176,"Rental unit in Barcelona · ★4.86 · 2 bedrooms · 4 beds · 1 bath","Eixample",41,2,"Entire home/apt",6,1,FALSE,2,4,169,3,30,TRUE,5,9,18,209,484,6,4,4,4,4,4,4,4
473459,"Rental unit in Barcelona · ★4.90 · 2 bedrooms · 3 beds · 2 baths","Sarrià-Sant Gervasi",41,2,"Entire home/apt",5,2,FALSE,2,3,255,4,365,TRUE,2,11,24,102,60,3,4,4,4,4,4,4,4
275350,"Serviced apartment in Barcelona · ★4.62 · 3 bedrooms · 4 beds · 2 baths","Ciutat Vella",41,2,"Entire home/apt",5,2,FALSE,3,4,127,1,1125,TRUE,2,2,18,79,53,0,4,4,4,4,4,4,4
543342,"Rental unit in Barcelona · ★4.57 · 2 bedrooms · 2 beds · 1 bath","Eixample",41,2,"Entire home/apt",4,1,FALSE,2,2,149,2,364,TRUE,0,2,31,81,353,1,4,4,4,4,4,4,4
276324,"Rental unit in Barcelona · ★4.40 · 2 bedrooms · 4 beds · 1 bath","Gràcia",41,2,"Entire home/apt",4,1,FALSE,2,4,144,7,90,TRUE,10,23,29,304,87,3,4,4,4,4,4,4,4
276527,"Rental unit in Barcelona · ★4.58 · 2 bedrooms · 5 beds","Gràcia",41,2,"Entire home/apt",6,1,FALSE,2,5,140,3,365,TRUE,5,7,36,91,537,7,4,4,4,4,4,4,4
477256,"Rental unit in Barcelona · ★4.64 · 1 bedroom · 1 bed · 1 shared bath","Sant Martí",41,2,"Private room",1,1,TRUE,2,1,67,5,150,TRUE,9,39,69,344,271,1,4,4,4,4,4,4,4
548052,"Rental unit in Barcelona · ★3.75 · 2 bedrooms · 5 beds · 1 bath","Eixample",41,2,"Entire home/apt",6,1,FALSE,2,5,160,1,1125,TRUE,30,60,90,365,4,0,3,4,4,5,4,4,3
480975,"Loft in Barcelona · 1 bedroom · 2 beds · 1 bath","Sants-Montjuïc",41,2,"Private room",3,1,FALSE,1,2,50,1,1125,TRUE,0,0,0,0,0,0,4,4,4,4,4,4,4
283231,"Rental unit in Barcelona · ★4.93 · 1 bedroom · 2 beds · 1 bath","Sant Martí",41,2,"Entire home/apt",4,1,FALSE,1,2,138,7,120,TRUE,2,4,18,260,303,1,4,4,4,4,4,4,4
548085,"Rental unit in Barcelona · 1 bedroom · 3 beds · 1 bath","Eixample",41,2,"Entire home/apt",4,1,FALSE,1,3,160,1,1125,TRUE,30,60,90,365,2,0,4,3,4,4,4,4,4
554955,"Rental unit in Barcelona · 4 bedrooms · 4 beds · 1 bath","Ciutat Vella",41,2,"Entire home/apt",4,1,FALSE,4,4,72,28,1125,TRUE,30,60,90,365,1,0,4,3,5,4,5,5,3
558366,"Rental unit in Barcelona · ★4.80 · 1 bedroom · 1 bed · 1 shared bath","Ciutat Vella",41,2,"Private room",1,1,TRUE,2,1,50,32,32,TRUE,12,12,12,68,51,0,4,4,4,4,4,5,4
288034,"Rental unit in Barcelona · ★4.65 · 1 bedroom · 2 beds · 1 bath","Eixample",41,2,"Entire home/apt",2,1,FALSE,1,2,250,1,1125,TRUE,5,35,65,340,19,0,4,4,4,4,4,4,4
481739,"Rental unit in Barcelona · ★4.61 · 1 bedroom · 2 beds · 1 bath","Eixample",41,2,"Entire home/apt",4,1,FALSE,1,2,226,1,1125,TRUE,11,17,47,105,76,3,4,4,4,4,4,4,4
558886,"Rental unit in Barcelona · ★4.56 · 3 bedrooms · 4 beds · 2 baths","Eixample",41,2,"Entire home/apt",5,2,FALSE,3,4,150,4,120,TRUE,1,8,38,298,191,2,4,4,4,4,4,4,4
482801,"Rental unit in Barcelona · ★4.76 · 1 bedroom · 1 bed · 1 shared bath","Sants-Montjuïc",41,2,"Private room",2,1,TRUE,2,1,30,31,320,TRUE,2,32,62,62,29,0,4,4,4,4,4,4,4
290535,"Rental unit in Barcelona · ★4.86 · 3 bedrooms · 4 beds · 1 bath","Ciutat Vella",41,2,"Entire home/apt",6,1,FALSE,3,4,240,32,1125,TRUE,27,57,87,362,7,0,4,4,4,4,4,5,4
559801,"Rental unit in Barcelona · ★4.69 · 1 bedroom · 1 bed · 1.5 shared baths","Sant Andreu",41,2,"Private room",2,1,TRUE,2,1,20,180,365,TRUE,0,0,0,0,33,0,4,4,4,4,4,4,4
290592,"Rental unit in Barcelona · ★4.54 · 3 bedrooms · 4 beds · 1 bath","Eixample",41,2,"Entire home/apt",6,1,FALSE,3,4,129,3,210,TRUE,1,4,34,284,283,4,4,4,4,4,4,4,4
291160,"Rental unit in Barcelona · ★4.88 · 2 bedrooms · 5 beds · 2 baths","Sant Martí",41,2,"Entire home/apt",5,2,FALSE,2,5,190,32,365,TRUE,30,60,90,365,8,0,4,4,5,5,5,4,4
485222,"Rental unit in Barcelona · ★4.84 · 3 bedrooms · 2 beds · 1 shared bath","Sants-Montjuïc",41,2,"Private room",2,1,TRUE,2,2,30,31,320,TRUE,6,10,40,40,27,0,4,4,4,4,4,4,4
560063,"Rental unit in Barcelona · ★4.82 · 1 bedroom · 1 bed · 1 bath","Ciutat Vella",41,2,"Entire home/apt",2,1,FALSE,1,1,130,32,1125,TRUE,5,5,5,5,45,0,4,4,4,4,4,4,4
487233,"Rental unit in Barcelona · ★4.95 · 1 bedroom · 1 bed · 1 bath","Sants-Montjuïc",41,2,"Entire home/apt",2,1,FALSE,1,1,217,5,14,TRUE,0,10,20,33,253,5,4,4,4,4,4,4,4
490517,"Rental unit in Barcelona · ★4.22 · 2 bedrooms · 3 beds · 1 bath","Gràcia",41,2,"Entire home/apt",5,1,FALSE,2,3,192,1,1125,TRUE,13,43,73,131,67,1,4,4,4,4,4,4,4
490803,"Rental unit in Barcelona · ★4.40 · 2 bedrooms · 4 beds · 1.5 baths","Eixample",41,2,"Entire home/apt",6,1,FALSE,2,4,261,1,1125,TRUE,14,43,66,124,140,0,4,4,4,4,4,4,4
295200,"Loft in Barcelona · ★4.68 · 1 bedroom · 2 beds · 1 bath","Gràcia",41,2,"Entire home/apt",3,1,FALSE,1,2,170,3,150,TRUE,4,8,38,128,239,1,4,4,4,4,4,4,4
295349,"Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath","Sarrià-Sant Gervasi",41,2,"Entire home/apt",2,1,FALSE,1,1,200,2,1125,TRUE,0,0,0,248,1,0,3,2,1,5,4,5,3
562020,"Rental unit in Barcelona · ★2.50 · 1 bedroom · 3 beds · 1 bath","Ciutat Vella",41,2,"Entire home/apt",3,1,FALSE,1,3,65,28,1125,TRUE,6,7,37,312,3,0,2,4,2,5,5,3,2
315769,"Rental unit in Barcelona · ★4.88 · 2 bedrooms · 3 beds · 1 bath","Gràcia",41,2,"Entire home/apt",5,1,FALSE,2,3,124,3,90,TRUE,2,10,28,274,43,1,4,4,4,4,4,4,4
493122,"Rental unit in Barcelona · ★4.59 · 1 bedroom · 1 bed · 2 baths","Sant Martí",41,2,"Private room",1,2,FALSE,2,1,70,5,1125,TRUE,9,39,69,344,268,3,4,4,4,4,4,4,4
563971,"Rental unit in Barcelona · ★4.76 · 1 bedroom · 1 bed · 1 bath","Eixample",41,2,"Entire home/apt",2,1,FALSE,1,1,99,1,1125,TRUE,1,2,7,235,706,8,4,4,4,4,4,4,4
494834,"Rental unit in Barcelona · ★4.19 · 1 bedroom · 2 beds · 1 bath","Horta-Guinardó",41,2,"Entire home/apt",4,1,FALSE,1,2,148,1,1125,TRUE,14,44,74,132,62,2,4,4,4,4,4,4,4
564809,"Rental unit in Barcelona · ★4.84 · 1 bedroom · 1 bed · 1 shared bath","Sarrià-Sant Gervasi",41,2,"Private room",2,1,TRUE,2,1,65,31,90,TRUE,27,57,87,362,100,0,4,4,4,4,4,4,4
567962,"Rental unit in Barcelona · ★4.89 · 1 bedroom · 1 bed · 1 bath","Sants-Montjuïc",41,2,"Entire home/apt",3,1,FALSE,1,1,59,32,1125,TRUE,0,0,6,281,38,1,4,4,4,4,4,4,4
496997,"Rental unit in Barcelona · ★4.66 · 3 bedrooms · 4 beds · 2 baths","Eixample",41,2,"Entire home/apt",5,2,FALSE,3,4,200,3,1125,TRUE,1,5,16,56,313,2,4,4,4,4,4,4,4
320506,"Rental unit in Barcelona · ★4.72 · 1 bedroom · 1 bed · 1 bath","Sants-Montjuïc",41,2,"Entire home/apt",2,1,FALSE,1,1,130,4,365,TRUE,3,6,7,136,68,0,4,4,4,4,4,4,4
568129,"Rental unit in Barcelona · ★4.89 · 1 bedroom · 1 bed · 2 shared baths","Eixample",41,2,"Private room",2,2,TRUE,2,1,37,32,360,TRUE,3,33,63,338,113,1,4,4,4,4,4,4,4
323854,"Rental unit in Barcelona · ★4.56 · 1 bedroom · 2 beds · 1 bath","Eixample",41,2,"Private room",2,1,FALSE,2,2,30,1,30,TRUE,0,0,0,0,21,0,4,4,4,4,4,4,4
497545,"Rental unit in Barcelona · ★4.65 · 3 bedrooms · 4 beds · 2 baths","Eixample",41,2,"Entire home/apt",5,2,FALSE,3,4,200,3,1125,TRUE,1,4,14,65,237,3,4,4,4,4,4,4,4
568185,"Rental unit in Barcelona · ★4.75 · 1 bedroom · 1 bed · 2.5 shared baths","Eixample",41,2,"Private room",2,2,TRUE,2,1,70,32,100,TRUE,29,59,89,364,89,1,4,4,4,4,4,4,4
568432,"Rental unit in Barcelona · ★4.89 · 1 bedroom · 1 bed · 1 private bath","Eixample",41,2,"Private room",1,1,FALSE,2,1,42,31,45,TRUE,3,24,25,211,358,1,4,4,4,4,4,4,4
498416,"Rental unit in Barcelona · ★4.25 · 1 bedroom · 2 beds · 1 bath","Ciutat Vella",41,2,"Entire home/apt",3,1,FALSE,1,2,33,32,330,TRUE,1,1,1,68,12,0,4,4,4,4,4,5,4
502436,"Rental unit in Barcelona · ★5.0 · 2 bedrooms · 2 beds · 2 baths","Ciutat Vella",41,2,"Entire home/apt",4,2,FALSE,2,2,70,32,160,TRUE,0,3,20,295,5,0,5,5,4,5,5,5,4
569610,"Rental unit in Barcelona · ★4.72 · 1 bedroom · 1 bed · 1 bath","Sants-Montjuïc",41,2,"Entire home/apt",2,1,FALSE,1,1,150,5,30,TRUE,0,0,0,0,47,0,4,4,4,4,4,4,4
503765,"Rental unit in Barcelona · ★4.92 · 2 bedrooms · 2 beds · 2 baths","Eixample",41,2,"Entire home/apt",3,2,FALSE,2,2,210,5,30,TRUE,2,14,37,64,161,3,4,4,4,4,4,4,4
504657,"Rental unit in Barcelona · ★4.67 · 3 bedrooms · 5 beds · 1 bath","Ciutat Vella",41,2,"Entire home/apt",6,1,FALSE,3,5,207,1,365,TRUE,30,60,90,365,3,0,4,4,5,5,5,4,4
330745,"Rental unit in Barcelona · ★4.62 · 2 bedrooms · 2 beds · 2 baths","Sant Martí",41,2,"Entire home/apt",4,2,FALSE,2,2,350,7,365,TRUE,12,34,64,339,17,0,4,4,4,4,5,4,4
572646,"Rental unit in Barcelona · ★4.92 · 1 bedroom · 1 bed · 1 bath","Ciutat Vella",41,2,"Entire home/apt",2,1,FALSE,1,1,60,32,365,TRUE,0,0,0,258,65,1,4,4,4,4,5,4,4
330766,"Rental unit in Barcelona · ★4.87 · 1 bedroom · 3 beds · 1.5 baths","Eixample",41,2,"Entire home/apt",3,1,FALSE,1,3,160,6,1125,TRUE,3,10,33,33,228,3,4,4,4,4,4,4,4
507667,"Rental unit in Barcelona · ★4.91 · 1 bedroom · 1 bed · 2 baths","Eixample",41,2,"Private room",2,2,FALSE,2,1,60,31,1125,TRUE,0,0,0,66,86,0,4,4,4,4,4,4,4
508212,"Rental unit in Barcelona · ★4.87 · 2 bedrooms · 2 beds · 1 bath","Eixample",41,2,"Entire home/apt",2,1,FALSE,2,2,180,5,91,TRUE,3,15,45,45,120,1,4,4,4,4,4,4,4
510923,"Rental unit in Barcelona · ★4.59 · 3 bedrooms · 3 beds · 2 baths","Sant Andreu",41,2,"Entire home/apt",4,2,FALSE,3,3,135,7,1125,TRUE,10,15,45,203,29,0,4,4,4,4,4,4,4
576046,"Rental unit in Barcelona · ★4.56 · 1 bedroom · 1 bed · 1.5 shared baths","Eixample",41,2,"Private room",1,1,TRUE,2,1,35,30,365,TRUE,0,0,0,216,52,0,4,4,4,4,4,4,4
656990,"Condo in Barcelona · ★4.89 · 1 bedroom · 1 bed · 1 shared bath","Sarrià-Sant Gervasi",41,2,"Private room",1,1,TRUE,1,1,16,3,4,TRUE,2,17,17,17,10,0,4,5,5,5,5,5,5
330957,"Rental unit in Barcelona · ★4.76 · 3 bedrooms · 4 beds · 1 bath","Eixample",41,2,"Entire home/apt",5,1,FALSE,3,4,193,2,1125,TRUE,8,27,57,332,562,6,4,4,4,4,4,4,4
576550,"Rental unit in Barcelona · ★4.45 · 3 bedrooms · 5 beds · 2 baths","Sant Martí",41,2,"Entire home/apt",6,2,FALSE,3,5,350,7,300,TRUE,23,34,34,35,33,1,4,4,4,4,4,4,4
578180,"Rental unit in Barcelona · ★4.78 · 1 bedroom · 2 beds · 2 baths","Sant Martí",41,2,"Private room",3,2,FALSE,2,2,30,7,60,FALSE,0,0,0,0,10,0,4,4,4,4,4,4,4
333190,"Rental unit in Barcelona · ★4.79 · 1 bedroom · 1 bed · 1.5 shared baths","Eixample",41,2,"Private room",2,1,TRUE,2,1,60,32,60,TRUE,1,5,21,21,244,1,4,4,4,4,4,4,4
659469,"Condo in Barcelona · ★4.65 · 1 bedroom · 1 bed · 1 bath","Sant Martí",41,2,"Entire home/apt",4,1,FALSE,1,1,156,2,60,TRUE,10,18,18,32,111,0,4,4,4,4,4,4,4
578558,"Rental unit in Barcelona · ★4.86 · 4 bedrooms · 6 beds · 2 baths","Eixample",41,2,"Entire home/apt",11,2,FALSE,4,6,450,3,45,TRUE,10,17,25,270,111,1,4,4,4,4,4,4,4
662879,"Rental unit in Barcelona · ★4.68 · 2 bedrooms · 2 beds · 1 bath","Sants-Montjuïc",41,2,"Entire home/apt",5,1,FALSE,2,2,120,3,1125,TRUE,6,12,33,305,127,0,4,4,4,4,4,4,4
335861,"Rental unit in Barcelona · ★4.14 · 2 bedrooms · 3 beds · 1 bath","Sant Martí",41,2,"Entire home/apt",5,1,FALSE,2,3,194,1,1125,TRUE,6,15,45,317,106,0,4,4,3,4,4,4,4
582364,"Rental unit in Barcelona · ★4.86 · 4 bedrooms · 7 beds · 2.5 baths","Sarrià-Sant Gervasi",41,2,"Entire home/apt",10,2,FALSE,4,7,255,2,1125,TRUE,2,4,20,169,466,3,4,4,4,4,4,4,4
337755,"Rental unit in Barcelona · ★4.68 · 1 bedroom · 2 beds · 1 bath","Sant Martí",41,2,"Entire home/apt",4,1,FALSE,1,2,193,1,365,TRUE,16,46,76,79,51,0,4,4,4,5,5,4,4
663096,"Rental unit in Barcelona · ★4.89 · 3 bedrooms · 4 beds · 2 baths","Eixample",41,2,"Entire home/apt",7,2,FALSE,3,4,420,3,330,TRUE,14,29,53,318,360,4,4,4,4,4,4,4,4
663655,"Rental unit in Barcelona · 6 bedrooms · 15 beds · 3 baths","Eixample",41,2,"Entire home/apt",15,3,FALSE,6,15,831,2,1125,TRUE,30,60,90,365,0,0,4,4,4,4,4,4,4
584348,"Rental unit in Barcelona · ★4.67 · 3 bedrooms · 5 beds · 2 baths","Sant Martí",41,2,"Entire home/apt",7,2,FALSE,3,5,205,3,90,TRUE,4,15,45,125,203,2,4,4,4,4,4,4,4
343622,"Rental unit in Barcelona · ★4.41 · 1 bedroom · 6 beds · 1 bath","Sants-Montjuïc",41,2,"Entire home/apt",6,1,FALSE,1,6,115,3,10,TRUE,0,0,4,275,102,0,4,4,4,4,4,4,4
585762,"Rental unit in Barcelona · ★4.45 · 1 bedroom · 2 beds · 1 bath","Eixample",41,2,"Entire home/apt",5,1,FALSE,1,2,216,2,365,TRUE,5,22,52,200,99,1,4,4,4,4,4,4,4
343861,"Rental unit in Barcelona · ★4.47 · 1 bedroom · 1 bed · 1 bath","Eixample",41,2,"Entire home/apt",4,1,FALSE,1,1,173,3,1125,TRUE,11,36,62,310,35,0,4,4,4,4,4,4,4
663732,"Rental unit in Barcelona · ★4.76 · 1 bedroom · 2 beds · 1 shared bath","Ciutat Vella",41,2,"Private room",2,1,TRUE,2,2,38,32,1125,TRUE,28,58,88,363,451,0,4,4,4,4,4,4,4
587203,"Rental unit in Barcelona · ★4.76 · 1 bedroom · 1 bed · 2 baths","Sant Martí",41,2,"Private room",2,2,FALSE,2,1,9,31,93,TRUE,5,5,5,268,155,0,4,4,4,4,4,4,4
667177,"Townhouse in Barcelona · ★4.81 · 3 bedrooms · 4 beds · 1 bath","Sant Martí",41,2,"Entire home/apt",6,1,FALSE,3,4,173,4,90,TRUE,20,35,65,68,247,2,4,4,4,4,4,4,4
667248,"Rental unit in Barcelona · ★4.73 · 1 bedroom · 1 bed · 2 baths","Eixample",41,2,"Private room",2,2,FALSE,2,1,45,7,15,TRUE,0,0,0,0,79,0,4,4,4,4,4,4,4
757149,"Rental unit in Barcelona · ★4.90 · 3 bedrooms · 4 beds · 1 bath","Eixample",41,2,"Entire home/apt",5,1,FALSE,3,4,153,2,1125,TRUE,1,1,6,98,299,4,4,4,4,4,4,4,4
588268,"Loft in Barcelona · ★4.75 · 1 bedroom · 1 bed · 1 bath","Eixample",41,2,"Entire home/apt",2,1,FALSE,1,1,139,6,1125,TRUE,1,11,39,275,376,2,4,4,4,4,4,4,4
759351,"Rental unit in Barcelona · ★4.84 · 1 bedroom · 1 bed · 1 bath","Sants-Montjuïc",41,2,"Entire home/apt",2,1,FALSE,1,1,120,3,7,TRUE,0,0,0,0,352,4,4,4,4,4,4,4,4
668990,"Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath","Eixample",41,2,"Private room",1,1,TRUE,2,1,16,32,365,FALSE,0,0,0,0,2,0,3,3,4,3,3,4,3
588996,"Rental unit in Barcelona · ★4.81 · 2 bedrooms · 3 beds · 1 bath","Eixample",41,2,"Entire home/apt",6,1,FALSE,2,3,170,3,30,TRUE,2,2,11,204,353,4,4,4,4,4,4,4,4
759769,"Rental unit in Barcelona · ★4.49 · 3 bedrooms · 5 beds · 2 baths","Eixample",41,2,"Entire home/apt",6,2,FALSE,3,5,214,3,1124,TRUE,2,6,16,50,284,2,4,4,4,4,4,4,4
590503,"Rental unit in Barcelona · ★4.87 · 2 bedrooms · 1 bed · 1 bath","Eixample",41,2,"Entire home/apt",5,1,FALSE,2,1,170,3,30,TRUE,1,2,21,38,548,1,4,4,4,4,4,4,4
764452,"Rental unit in Barcelona · ★4.63 · 2 bedrooms · 2 beds · 1 bath","Sant Martí",41,2,"Entire home/apt",3,1,FALSE,2,2,128,2,1125,TRUE,1,2,2,222,230,3,4,4,4,4,4,4,4
670782,"Rental unit in Barcelona · ★4.41 · 1 bedroom · 1 bed · 1 bath","Eixample",41,2,"Entire home/apt",3,1,FALSE,1,1,102,1,30,TRUE,1,2,16,286,266,2,4,4,4,4,4,4,4
594235,"Rental unit in Barcelona · ★4.88 · 2 bedrooms · 2 beds · 1 bath","Gràcia",41,2,"Entire home/apt",2,1,FALSE,2,2,90,7,100,TRUE,0,0,0,0,138,0,4,4,4,4,4,4,4
670956,"Rental unit in Barcelona · ★4.67 · 1 bedroom · 2 beds · 1 private bath","Sant Martí",41,2,"Private room",3,1,FALSE,2,2,40,2,30,FALSE,0,0,0,0,88,0,4,4,4,4,4,4,4
671458,"Rental unit in Barcelona · ★4.71 · 1 bedroom · 2 beds · 1 bath","Sants-Montjuïc",41,2,"Entire home/apt",4,1,FALSE,1,2,129,3,1125,TRUE,5,12,31,60,188,3,4,4,4,4,4,4,4
767596,"Rental unit in Barcelona · ★4.75 · 4 bedrooms · 4 beds · 2 baths","Gràcia",41,2,"Entire home/apt",6,2,FALSE,4,4,196,2,60,TRUE,0,4,27,185,340,3,4,4,4,4,4,4,4
594580,"Rental unit in Barcelona · ★4.79 · 2 bedrooms · 4 beds · 1 bath","Gràcia",41,2,"Entire home/apt",6,1,FALSE,2,4,174,1,1125,TRUE,6,17,47,288,396,3,4,4,4,4,4,4,4
672728,"Rental unit in Barcelona · ★4.36 · 1 bedroom · 2 beds · 1 bath","Eixample",41,2,"Entire home/apt",4,1,FALSE,1,2,160,3,32,TRUE,2,21,51,80,91,3,4,4,4,4,4,4,4
597715,"Rental unit in Barcelona · ★4.75 · 2 bedrooms · 2 beds · 1 bath","Gràcia",41,2,"Entire home/apt",4,1,FALSE,2,2,90,3,1125,TRUE,0,0,0,0,75,0,4,4,4,4,4,4,4
675175,"Floor in Barcelona · 1 bedroom · 1 bed · 1 bath","Nou Barris",41,2,"Private room",1,1,FALSE,2,1,25,90,180,TRUE,27,57,87,87,0,0,4,4,4,4,4,4,4
767889,"Rental unit in Barcelona · ★5.0 · 3 bedrooms · 5 beds · 1.5 baths","Eixample",41,2,"Entire home/apt",5,1,FALSE,3,5,160,3,7,TRUE,1,1,1,1,5,2,5,5,5,5,5,5,4
598329,"Rental unit in Barcelona · ★4.89 · 2 bedrooms · 4 beds · 1 bath","Ciutat Vella",41,2,"Entire home/apt",4,1,FALSE,2,4,280,3,1125,TRUE,7,12,34,289,124,3,4,4,4,4,4,4,4
770175,"Rental unit in Barcelona · ★4.76 · 2 bedrooms · 4 beds · 1 bath","Eixample",41,2,"Entire home/apt",4,1,FALSE,2,4,160,7,60,TRUE,2,18,42,317,388,4,4,4,4,4,4,4,4
677012,"Bed and breakfast in Barcelona · ★4.87 · 1 bedroom · 1 bed · 1.5 shared baths","Gràcia",41,2,"Private room",1,1,TRUE,2,1,28,14,120,FALSE,0,0,0,0,32,0,4,4,4,5,4,4,4
600590,"Rental unit in Barcelona · ★4.78 · 1 bedroom · 1 bed · 1 shared bath","Eixample",41,2,"Private room",1,1,TRUE,2,1,66,3,31,TRUE,7,7,9,9,329,0,4,4,4,4,4,4,4
679965,"Rental unit in Barcelona · ★4.83 · 1 bedroom · 1 bed · 1 bath","Sant Martí",41,2,"Private room",1,1,FALSE,2,1,39,32,35,TRUE,3,13,13,13,253,0,4,4,4,4,4,4,4
771440,"Rental unit in Barcelona · ★4.98 · 1 bedroom · 1 bed · 1 private bath","Eixample",41,2,"Private room",2,1,FALSE,2,1,50,3,1125,TRUE,0,0,0,0,58,0,4,4,4,4,4,4,4
772098,"Rental unit in Barcelona · 3 bedrooms · 3 beds · 1 bath","Sants-Montjuïc",41,2,"Entire home/apt",5,1,FALSE,3,3,57,32,330,TRUE,0,0,0,229,1,0,5,5,5,5,5,5,5
615381,"Rental unit in Barcelona · ★4.74 · 3 bedrooms · 6 beds · 1.5 baths","Ciutat Vella",41,2,"Entire home/apt",6,1,FALSE,3,6,166,2,30,TRUE,2,7,32,307,156,7,4,4,4,4,4,4,4
619728,"Rental unit in Barcelona · ★4.26 · 2 bedrooms · 3 beds · 1 bath","Eixample",41,2,"Entire home/apt",6,1,FALSE,2,3,120,1,1125,TRUE,5,8,32,89,100,0,4,4,4,4,4,4,4
